N,URBANSIMX,URBANSIMY
9939,1530901.90088000000,7412159.32905000000
9940,1529546.14813000000,7413313.28132000000
9941,1551071.10393000000,7411594.50422000000
9942,1549532.88097000000,7411965.98723000000
9943,1545556.35624000000,7411548.17017000000
9944,1546307.79821000000,7408041.58002000000
9945,1542123.87278000000,7410606.80776000000
9946,1533456.16741000000,7411917.41944000000
9947,1531601.36344000000,7410915.37722000000
9948,1530537.66170000000,7410671.79866000000
9949,1529714.15026000000,7411337.50150000000
9950,1527959.63587000000,7414466.03281000000
9951,1528379.22367000000,7412063.69801000000
9952,1553849.41377000000,7402297.53626000000
9953,1548375.14868000000,7401457.85834000000
9954,1532523.31284000000,7404252.69410000000
9955,1547703.05003000000,7397228.51257000000
9956,1535505.56497000000,7395078.56725000000
9957,1542005.06263000000,7401289.88779000000
9958,1547656.68711000000,7400764.08488000000
9959,1538846.99540000000,7400645.40186000000
9960,1538194.93133000000,7402727.29241000000
9961,1537942.90418000000,7399078.17657000000
9962,1538832.69413000000,7396908.12387000000
9963,1533276.26720000000,7395101.92012000000
9964,1537083.84819000000,7394245.38491000000
9965,1531965.26357000000,7393937.52355000000
9966,1530853.71267000000,7393081.40072000000
9967,1547500.87538000000,7406798.77479000000
9968,1542811.33598000000,7405528.53276000000
9969,1542351.71666000000,7387011.48950000000
9970,1538377.08638000000,7389687.20254000000
9971,1532604.26227000000,7389631.92024000000
9972,1531904.90928000000,7388168.05679000000
9973,1531900.45208000000,7390316.59360000000
9974,1530260.48060000000,7390499.98215000000
9975,1528932.23608000000,7389677.17615000000
9976,1530357.24281000000,7388048.56158000000
9977,1530009.24527000000,7383180.39563000000
9978,1532364.14799000000,7385228.85662000000
9979,1533602.72741000000,7385235.97060000000
9980,1532535.13027000000,7383174.03017000000
9981,1535358.92925000000,7383190.24417000000
9982,1537972.13669000000,7383159.75669000000
9983,1542301.89496000000,7384113.62471000000
9984,1541076.54841000000,7385677.04436000000
9985,1537050.66976000000,7381849.46733000000
9986,1537058.87304000000,7384260.46613000000
9987,1538201.17416000000,7385638.42035000000
9988,1543598.15271000000,7385669.39271000000
9989,1545713.58159000000,7385650.34905000000
9990,1543193.27613000000,7380356.27018000000
9991,1532435.01060000000,7380464.44593000000
9992,1530788.82639000000,7380481.54455000000
9993,1530888.20112000000,7376483.44770000000
9994,1535525.61243000000,7377792.96794000000
9995,1535576.59900000000,7380469.64744000000
9996,1542325.21576000000,7378960.10617000000
9997,1503453.46185000000,7593252.44000000000
9998,1503590.35972000000,7593346.66813000000
10000,1558328.29428000000,7426900.45606000000
10001,1547176.10978000000,7378855.12764000000
10002,1525834.25278000000,7447372.46941000000
10003,1527327.79682000000,7530176.08211000000
10004,1527397.70641000000,7530236.44886000000
10005,1530051.78808000000,7527944.72571000000
10006,1530154.83003000000,7527987.25493000000
10007,1525123.27683000000,7467339.23284000000
10008,1531614.91408000000,7523451.22757000000
10009,1525686.37391000000,7447333.74895000000
10010,1532425.77586000000,7520997.92980000000
10011,1532323.48638000000,7521002.36457000000
10012,1532343.77611000000,7505990.97840000000
10013,1532269.96257000000,7506002.28690000000
10014,1532342.24976000000,7503378.47190000000
10015,1532253.36387000000,7503371.24776000000
10016,1532270.22161000000,7498459.93446000000
10017,1532177.04979000000,7498360.75270000000
10018,1530848.68483000000,7493488.30518000000
10019,1530755.88849000000,7493271.60152000000
10020,1527956.51674000000,7432826.99381000000
10021,1527692.74904000000,7433124.37465000000
10022,1530810.06139000000,7492409.82575000000
10023,1530741.25569000000,7492391.50884000000
10024,1530422.22549000000,7527461.10152000000
10025,1525084.09043000000,7467446.39847000000
10026,1530746.77157000000,7489781.15233000000
10027,1530675.11356000000,7489779.35787000000
10028,1529908.03107000000,7483952.11009000000
10029,1529837.16055000000,7484022.12401000000
10030,1523413.00235000000,7432820.56907000000
10031,1527138.09063000000,7432999.39356000000
10032,1528493.96929000000,7481737.24225000000
10033,1528444.94962000000,7481788.93813000000
10034,1525518.45407000000,7475596.13121000000
10035,1525581.06308000000,7476949.17780000000
10036,1526717.48469000000,7454060.80482000000
10037,1524712.44029000000,7466765.99122000000
10038,1525182.62309000000,7467805.79800000000
10039,1525377.46948000000,7474121.75501000000
10040,1523932.30864000000,7432833.25789000000
10041,1525224.04435000000,7470213.03935000000
10042,1523380.92994000000,7465351.46382000000
10043,1523345.51766000000,7465391.50068000000
10044,1523040.80562000000,7463868.91167000000
10045,1522969.85920000000,7463952.33816000000
10046,1524587.73029000000,7459511.53887000000
10047,1524721.38793000000,7458871.86006000000
10048,1526232.31357000000,7455185.80537000000
10049,1526096.16699000000,7455269.06964000000
10050,1526002.63099000000,7432800.94239000000
10051,1525385.18824000000,7456677.32880000000
10052,1530987.02543000000,7525166.76835000000
10053,1497024.34943000000,7364794.77077000000
10054,1526777.34738000000,7452685.34558000000
10055,1500139.54719000000,7352634.27084000000
10056,1526265.23990000000,7448610.91697000000
10057,1526003.25912000000,7448297.33153000000
10058,1528225.33667000000,7434956.75463000000
10059,1524643.81849000000,7447473.54829000000
10060,1525681.36672000000,7446143.23770000000
10061,1526050.01700000000,7444666.19814000000
10062,1525854.71118000000,7445946.41826000000
10063,1464731.66869000000,7450216.57140000000
10064,1526146.51135000000,7445254.34620000000
10065,1524685.38945000000,7466814.46049000000
10066,1526514.90936000000,7443767.47646000000
10067,1464758.59385000000,7450101.86010000000
10068,1526874.17777000000,7445134.93433000000
10069,1525006.50372000000,7432771.19897000000
10070,1529297.52308000000,7445266.86599000000
10071,1525453.57302000000,7447436.56872000000
10072,1528037.71285000000,7529769.07756000000
10073,1525472.67745000000,7432873.52820000000
10074,1529689.88985000000,7444476.57512000000
10075,1525953.37067000000,7433036.82922000000
10076,1528636.98382000000,7430810.08889000000
10077,1525460.51126000000,7432837.53036000000
10078,1526613.74540000000,7443277.25012000000
10079,1523548.86930000000,7432932.05976000000
10080,1547746.91842000000,7384530.97773000000
10081,1527829.19351000000,7431538.38459000000
10082,1528416.53159000000,7440383.48219000000
10083,1528678.16070000000,7431369.79100000000
10084,1528377.92343000000,7432405.48054000000
10085,1528125.54428000000,7436145.45041000000
10086,1528468.17900000000,7434801.89422000000
10087,1460353.60460000000,7450210.69549000000
10088,1526591.77782000000,7454054.27569000000
10089,1489763.25464000000,7450000.68086000000
10090,1528212.06084000000,7436810.18554000000
10091,1528090.35525000000,7432650.63825000000
10092,1460455.64760000000,7450158.78047000000
10093,1528736.09952000000,7430412.58327000000
10094,1459411.23441000000,7449709.61675000000
10095,1528450.04782000000,7435827.36846000000
10096,1528126.76343000000,7432899.47477000000
10097,1528554.41771000000,7433278.34458000000
10098,1459496.90660000000,7449651.04228000000
10099,1528586.90568000000,7432448.24052000000
10100,1529233.04139000000,7528950.33095000000
10101,1528615.86688000000,7432068.78017000000
10102,1527806.08776000000,7431064.06300000000
10103,1528366.10981000000,7431627.58741000000
10104,1523493.95210000000,7432904.52412000000
10105,1528382.79754000000,7429448.79022000000
10106,1456127.87236000000,7446024.51580000000
10107,1528976.94712000000,7430727.17839000000
10108,1528306.58111000000,7429077.94868000000
10109,1530010.68944000000,7430637.20400000000
10110,1528349.94111000000,7428282.96673000000
10111,1529663.69468000000,7430499.12460000000
10112,1527899.34635000000,7430260.14294000000
10113,1528446.78138000000,7428279.37451000000
10114,1456052.19938000000,7446056.89296000000
10115,1528230.46999000000,7434068.42479000000
10116,1525262.79324000000,7432631.99224000000
10117,1528813.36833000000,7430459.15679000000
10118,1528507.37284000000,7425241.67236000000
10119,1528638.37396000000,7425161.20586000000
10120,1528947.36301000000,7422639.28401000000
10121,1529049.12688000000,7423341.71897000000
10122,1528894.38819000000,7415977.34456000000
10123,1529004.95157000000,7415957.57777000000
10124,1529019.75957000000,7413409.23011000000
10125,1529112.81112000000,7413368.82904000000
10126,1529011.14841000000,7408747.07643000000
10127,1529102.51251000000,7408841.90207000000
10128,1528803.09986000000,7406138.52356000000
10129,1528899.48167000000,7406231.96075000000
10130,1528423.17905000000,7402175.85122000000
10131,1528432.00317000000,7401854.66205000000
10132,1527704.28811000000,7401274.71152000000
10133,1528082.82185000000,7399978.02400000000
10134,1528061.30327000000,7401007.57786000000
10135,1530618.83381000000,7367344.98162000000
10136,1528019.90493000000,7399398.46827000000
10137,1528144.52655000000,7399432.33836000000
10138,1528498.77038000000,7396386.44315000000
10139,1528612.98438000000,7396410.98063000000
10140,1444386.64847000000,7435683.53367000000
10141,1527863.85662000000,7393849.43901000000
10142,1530763.24930000000,7367164.08749000000
10143,1528821.69954000000,7384429.93312000000
10144,1528936.98104000000,7384393.54347000000
10145,1529255.92692000000,7381827.06072000000
10146,1529361.08427000000,7381856.91702000000
10147,1531699.87896000000,7352485.70946000000
10148,1531628.08984000000,7353004.53045000000
10149,1526042.31561000000,7432642.49401000000
10150,1531656.56320000000,7362117.87584000000
10151,1529156.54197000000,7528859.09000000000
10152,1531731.87540000000,7359536.37200000000
10153,1531649.46245000000,7360923.83849000000
10154,1528496.11994000000,7427441.87597000000
10155,1531646.07023000000,7359530.02974000000
10156,1531705.68102000000,7353996.87756000000
10157,1531633.99515000000,7353996.46678000000
10158,1531694.05242000000,7351408.25967000000
10159,1531621.27016000000,7351402.32578000000
10160,1530255.35388000000,7346379.61084000000
10161,1530286.93041000000,7346256.21263000000
10162,1528711.20619000000,7344344.95643000000
10163,1528701.28169000000,7344161.73814000000
10164,1525387.46308000000,7333804.66915000000
10165,1529508.28127000000,7373891.03449000000
10166,1529614.00762000000,7373803.88645000000
10167,1529922.60048000000,7371358.26521000000
10168,1530045.82060000000,7371296.56902000000
10169,1439547.32443000000,7432857.12815000000
10170,1500298.78815000000,7352590.66874000000
10171,1500205.80559000000,7349324.08397000000
10172,1448962.33280000000,7439308.52304000000
10173,1449070.48340000000,7439264.17754000000
10174,1452424.01875000000,7442412.46158000000
10175,1452444.22703000000,7442323.96763000000
10176,1483175.28885000000,7450157.87804000000
10177,1483181.64527000000,7450035.00277000000
10178,1485728.67761000000,7450139.22277000000
10179,1485712.44339000000,7450038.56348000000
10180,1514793.69505000000,7408232.97163000000
10181,1514896.02538000000,7408237.35559000000
10182,1550268.81642000000,7375314.38643000000
10183,1540949.21869000000,7372496.77093000000
10184,1502886.43128000000,7448452.58330000000
10185,1502820.63843000000,7448337.53952000000
10186,1506383.92799000000,7447606.04242000000
10187,1499812.12014000000,7449774.33505000000
10188,1504941.00902000000,7447687.10418000000
10189,1507278.32698000000,7447474.13064000000
10190,1505842.63645000000,7447635.00637000000
10191,1505696.56935000000,7449210.59843000000
10192,1508888.48097000000,7447595.73295000000
10193,1509730.91655000000,7447510.81152000000
10194,1507724.24000000000,7448009.95458000000
10195,1512928.51745000000,7447673.81799000000
10196,1510236.07534000000,7447699.48227000000
10197,1514533.41554000000,7446951.57590000000
10198,1514290.74479000000,7448137.84841000000
10199,1515247.61561000000,7445810.51814000000
10200,1501477.20732000000,7449054.39995000000
10201,1516183.53444000000,7447929.91145000000
10202,1517487.52450000000,7448373.65529000000
10203,1513804.89582000000,7447714.05377000000
10204,1528330.79792000000,7434899.02707000000
10205,1516014.30391000000,7447098.20004000000
10206,1518239.28790000000,7448131.14545000000
10207,1517199.00664000000,7447985.22878000000
10208,1500986.69159000000,7449400.12245000000
10209,1517987.31092000000,7447810.33062000000
10210,1517512.05221000000,7448229.48927000000
10211,1520105.05615000000,7447896.57625000000
10212,1519985.13677000000,7448024.30404000000
10213,1523670.56673000000,7447476.84247000000
10214,1524569.10004000000,7447535.61606000000
10215,1505166.48535000000,7447573.75108000000
10216,1473927.47203000000,7450253.81545000000
10217,1473927.89300000000,7450181.61437000000
10218,1531569.72671000000,7430642.14784000000
10219,1531549.05264000000,7430563.51938000000
10220,1534068.05992000000,7430644.02360000000
10221,1534081.44043000000,7430564.76173000000
10222,1536838.26892000000,7430667.85219000000
10223,1537050.38317000000,7430630.14078000000
10224,1538788.45513000000,7431016.75675000000
10225,1538753.87695000000,7430948.09399000000
10226,1541138.53941000000,7431117.03156000000
10227,1541188.67498000000,7431049.05186000000
10228,1542472.24670000000,7431123.17089000000
10229,1543640.92528000000,7431041.05040000000
10230,1543451.05990000000,7431115.53760000000
10231,1549872.19287000000,7428997.89659000000
10232,1550436.14559000000,7428881.65279000000
10233,1551901.24460000000,7428406.43220000000
10234,1551843.00191000000,7428635.59692000000
10235,1555250.98562000000,7429032.65805000000
10236,1556114.11979000000,7428684.83941000000
10237,1555870.74070000000,7428790.60234000000
10238,1560519.07993000000,7428540.42627000000
10239,1560407.69847000000,7428397.07498000000
10240,1560985.67726000000,7428874.08457000000
10241,1552484.30732000000,7428605.14873000000
10242,1521693.98369000000,7472905.54635000000
10243,1521687.97230000000,7472810.32925000000
10244,1518847.12796000000,7472875.10395000000
10245,1518075.85440000000,7472464.98610000000
10246,1515995.22412000000,7466528.51202000000
10247,1516117.95625000000,7463956.15904000000
10248,1515997.53403000000,7456252.34887000000
10249,1516071.08749000000,7456232.13615000000
10250,1516001.37930000000,7453626.58219000000
10251,1516081.67499000000,7453610.99501000000
10252,1515910.02111000000,7449606.62802000000
10253,1515874.80440000000,7448940.72076000000
10254,1515527.78372000000,7447763.33239000000
10255,1516019.07537000000,7449778.59524000000
10256,1515752.83925000000,7444713.95384000000
10257,1515804.62662000000,7446485.16344000000
10258,1516033.13771000000,7463955.66662000000
10259,1515784.09915000000,7444983.26366000000
10260,1515349.67284000000,7432987.41563000000
10261,1515226.85126000000,7433032.20930000000
10262,1515641.50629000000,7435159.64192000000
10263,1515734.33777000000,7435051.23331000000
10264,1515353.17047000000,7433499.51942000000
10265,1515477.77996000000,7433535.67958000000
10266,1516093.82211000000,7466540.55101000000
10267,1518706.74662000000,7403904.68769000000
10268,1514796.37783000000,7431387.20975000000
10269,1514891.83759000000,7431285.34255000000
